Pacific Daylight Time,Cache-Data Flushes,Page Faults,Available Bytes,Transition Faults,Cache Faults,Cache Bytes,Standby Cache Core Bytes,Current Disk Queue Length,% Disk Time,Process-Page Faults,% Processor Time,Interrupts,Processor Performance(PPM_Processor_0)\% of Maximum Frequency,Processor Performance(PPM_Processor_1)\% of Maximum Frequency,Processor Performance(PPM_Processor_3)\Processor Frequency,Processor Performance(PPM_Processor_2)\% of Maximum Frequency,System Calls,Threads,Source,Destination,Protocol,Length,Information,LABEL
08:11.8,4.016188452,895.6100249,4632584192,726.9301099,1.004047113,154427392,130797568,0,0.067406092,895.6100249,12.93756232,2481.000416,62,62,1005,62,9298.480314,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
08:12.8,6.003274186,1067.582259,4632236032,781.4261898,2.001091395,154435584,130797568,0,0.074415162,1064.580622,28.08106472,5305.893834,55,55,1005,56,20714.29758,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
08:13.8,6.011884293,3360.64332,4636962816,1034.044098,13.0257493,154472448,130797568,0,0.108197109,3342.607667,36.98740652,5413.701806,62,62,1005,62,22364.20957,1741,::1,::1,TCP/MYSQL/HTTP,64,80  >  63526 [ACK] Seq=6354 Ack=3387 Win=2615552 Len=0,NORMAL
08:14.8,10.95909845,1062.036268,4633059328,749.2038215,2.988845033,154472448,130797568,0,0.153873453,1058.051142,22.9399773,4282.01865,62,62,1005,62,15856.81918,1741,NULL,NULL,NULL,NULL,NULL,NORMAL
08:15.8,2.01930659,1324.665123,4635762688,1003.595375,2.01930659,154480640,130797568,0,0.031572166,1322.645817,3.769596675,1300.433444,62,62,1005,62,5148.222152,1742,NULL,NULL,NULL,NULL,NULL,NORMAL
08:16.8,10.889612,2884.757216,4638425088,1084.011377,77.21724875,154800128,130797568,0,0.162525146,2796.650355,35.78412712,6801.057678,62,62,1005,62,29530.64782,1741,::1,::1,TCP/MYSQL/HTTP,64,80  >  63526 [ACK] Seq=6354 Ack=3387 Win=2615552 Len=0,NORMAL
08:17.8,49.20814059,6861.020746,4636557312,4169.636729,43.18265399,154869760,130789376,0,0.635852994,6802.774375,45.49254133,7686.51241,62,62,1005,62,34303.09523,1759,::1,::1,TCP/MYSQL/HTTP,64,80  >  63526 [ACK] Seq=6354 Ack=3387 Win=2615552 Len=0,NORMAL
08:18.8,36.83212653,1757.987445,4634951680,735.6470678,28.8684235,154865664,130789376,0,0.43571742,1726.132633,37.77883172,5876.217376,56,56,1005,56,21439.28403,1757,::1,::1,TCP/MYSQL/HTTP,64,80  >  63526 [ACK] Seq=11537 Ack=6023 Win=2612736 Len=0,NORMAL
08:19.8,2.005181188,895.3134003,4634894336,729.8859523,2.005181188,154873856,130789376,0,0.031387681,894.3108097,6.800590782,1785.613848,56,62,1005,55,6992.066801,1760,NULL,NULL,NULL,NULL,NULL,NORMAL
08:20.8,99.52208289,1197.280815,4633858048,758.9815413,8.042188517,154882048,130789376,0,1.212525554,1214.370466,15.57729889,3193.754115,55,56,1005,56,15852.15884,1781,NULL,NULL,NULL,NULL,NULL,NORMAL
08:21.8,5.94831627,992.377431,4637548544,730.6515151,0.991386045,154886144,130789376,0,0.100105003,965.6100078,16.73510364,2496.310061,59,58,1005,59,12210.90192,1785,NULL,NULL,NULL,NULL,NULL,NORMAL
08:22.8,4.052538733,1043.528724,4634566656,765.9298206,2.026269367,154894336,130789376,0,0.054547055,1042.515589,6.997605056,1879.364837,62,62,1005,62,7151.717729,1787,NULL,NULL,NULL,NULL,NULL,NORMAL
08:23.8,2.005080473,2723.901822,4638846976,957.4259258,6.015241419,154918912,130789376,0,0.026547859,NULL,7.184624619,1589.026275,62,62,1005,62,6578.669032,1780,::1,::1,TCP,64,80  >  63526 [ACK] Seq=11537 Ack=6023 Win=2612736 Len=0,NORMAL
08:24.8,9.91109942,865.2389794,4636430336,717.563598,1.982219884,154861568,130789376,0,0.142669824,863.2567595,2.050778366,712.6080483,62,62,1005,62,3632.417938,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
08:25.8,4.932308991,946.0168646,4641046528,730.9681925,0.986461798,154865664,130789376,0,0.109834607,946.0168646,2.508094063,1174.876002,62,62,1005,62,5396.932498,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
08:26.8,3.060858124,1127.416076,4641214464,745.8290962,1.020286041,154869760,130789376,0,0.051949091,1125.375504,4.753841703,1185.57238,62,62,1005,62,5525.8692,1778,NULL,NULL,NULL,NULL,NULL,NORMAL
08:27.8,20.75648082,971.6009829,4654923776,715.6043862,65.23465399,155103232,130789376,0,0.255417404,906.366329,0.766335297,945.9024829,62,62,1005,62,4093.96874,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
08:28.8,3.991735909,871.1963622,4655521792,725.4980015,1.995867955,154726400,130789376,0,0.077507255,869.2004942,0.992541817,703.543454,62,62,1005,62,3717.304065,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
08:29.8,12.16667123,947.9864666,4655984640,735.0697201,8.111114153,154750976,130789376,0,0.18282303,938.8614632,2.572368294,1010.847601,62,62,1005,62,4940.682408,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
08:30.8,1.995425885,870.005686,4655968256,724.3395963,1.995425885,154759168,130789376,0,0.021491007,868.0102601,1.39666602,627.5614409,62,62,1005,62,3586.778029,1778,NULL,NULL,NULL,NULL,NULL,NORMAL
08:31.8,6.898831397,857.4261879,4656181248,713.5362759,1.971094685,154767360,130789376,0,0.109777814,855.4550932,1.447334589,663.2733615,62,62,1005,62,4823.268694,1778,NULL,NULL,NULL,NULL,NULL,NORMAL
08:32.8,12.12458251,4329.486338,4656263168,967.9458371,17.17649189,154828800,130789376,0,0.13507379,4315.340992,10.0156372,2440.07223,55,55,1005,56,12417.59325,1775,::1,::1,TCP/MYSQL/HTTP,64,"63526  >  80 [FIN, ACK] Seq=6023 Ack=13593 Win=2605312 Len=0",NORMAL
08:33.8,26.14755063,5124.919923,4640108544,855.8294456,13.07377531,154849280,130789376,0,0.335793917,5088.715622,52.83651986,8462.755328,55,55,1005,55,32084.0503,1775,::1,::1,TCP/MYSQL/HTTP,64,"63526  >  80 [FIN, ACK] Seq=6023 Ack=13593 Win=2605312 Len=0",NORMAL
08:34.8,24.97178937,3279.29538,4636303360,749.1536811,24.97178937,154935296,130789376,0,0.260522161,3242.337132,48.90418634,9493.275447,57,58,1005,56,38080.97992,1774,::1,::1,TCP/MYSQL/HTTP,64,80  >  63537 [ACK] Seq=8222 Ack=4671 Win=2615040 Len=0,NORMAL
08:35.8,12.90358826,1006.479884,4634988544,765.2820422,7.940669698,154931200,130789376,0,0.204279649,998.5392146,22.45214987,3795.640116,49,49,1005,49,13534.8715,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
08:36.8,67.33494421,2560.737878,4632068096,1034.144143,13.06498918,154972160,130789376,0,0.711594738,2539.632896,32.45992052,5677.240296,62,62,1005,62,22839.61108,1774,::1,::1,TCP/MYSQL/HTTP,64,80  >  63537 [ACK] Seq=12332 Ack=6373 Win=2613504 Len=0,NORMAL
08:37.8,16.0339053,2140.526357,4625932288,750.5871917,7.014833567,154980352,130789376,0,0.203796296,2131.507285,22.5093665,3284.946348,49,49,1005,49,12082.54976,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
08:38.8,1.9995531,2167.51556,4623421440,1048.765601,11.9973186,155029504,130789376,0,0.027082268,2145.520476,41.81349225,7263.376635,49,49,1005,49,31528.95328,1775,::1,::1,TCP/MYSQL/HTTP,64,80  >  63537 [ACK] Seq=13735 Ack=7138 Win=2612736 Len=0,NORMAL
08:39.8,25.72713034,1419.939694,4625375232,937.0612473,76.191886,155299840,130789376,0,8.003653073,1344.737313,38.93199071,5879.638787,49,49,1005,49,20748.93062,1775,::1,::1,TCP/MYSQL/HTTP,64,80  >  63537 [ACK] Seq=15623 Ack=8066 Win=2611712 Len=0,NORMAL
08:40.8,18.91645924,1845.848181,4625936384,894.0515999,6.969221826,155295744,130789376,0,0.253954511,1836.887753,39.3266173,7108.606262,49,49,1005,49,27853.98843,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
08:41.8,3.060284857,4573.085672,4622102528,1127.204922,22.44208895,155385856,130781184,1,0.031717848,4533.301969,35.04229523,6606.134912,53,54,1005,54,28106.67623,1773,::1,::1,TCP/MYSQL/HTTP,64,80  >  63537 [ACK] Seq=17855 Ack=8841 Win=2610944 Len=0,NORMAL
08:42.8,33.65140176,1045.172949,4622446592,772.9924935,6.928229775,155303936,130781184,0,0.478589119,1038.244719,31.96517527,5412.926948,49,49,1005,49,16452.56622,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
08:43.8,5.996345228,6060.306243,4607127552,931.432292,1.998781743,155312128,130781184,0,0.08773461,6146.253858,52.73870913,9174.408198,61,61,1005,62,25379.53118,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
08:44.8,13.06190428,1119.304721,4606455808,749.5523535,2.009523736,155312128,130781184,0,0.15686522,1016.81901,42.33373035,7303.614018,49,49,1005,49,22159.01824,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
08:45.8,3.985030234,928.5120445,4609114112,724.279245,1.992515117,155320320,130781184,0,0.059996555,926.5195294,32.67292247,5123.752623,49,49,1005,49,19233.74842,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
08:46.8,5.012613239,3706.326229,4614352896,1940.883846,1.002522648,155324416,130781184,0,2.600906827,3698.306048,36.17031387,6656.750381,61,62,1005,62,25483.12318,1772,::1,::1,TCP,64,80  >  63537 [ACK] Seq=17855 Ack=8841 Win=2610944 Len=0,NORMAL
08:47.8,4.92544162,5552.942882,4617740288,4131.460431,1.970176648,155332608,130781184,0,7.923073104,5548.017441,33.43216669,6070.114253,51,50,1005,53,22351.65407,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
08:48.8,25.07121479,3360.54563,4624478208,3012.557169,9.025637323,155340800,130781184,0,0.264113403,3351.519993,40.45062156,5981.991848,55,55,1005,55,19468.29971,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
08:49.8,2.024533909,1309.873439,4626444288,748.0652795,1.012266955,155344896,130781184,0,0.023950617,1306.836638,48.96034464,7349.058091,49,49,1005,50,22173.70764,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
08:50.8,33.56396383,999.0215117,4625428480,728.5354503,7.897403255,155353088,130781184,0,0.457038698,993.0984593,65.70176886,9332.756296,49,49,1005,49,22413.81761,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
08:51.8,2.997295241,1080.025385,4625616896,739.3328261,0,155353088,130781184,0,0.044900506,1077.02809,60.19126576,10053.92734,43,42,1005,43,31563.51708,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
08:52.8,55.67888147,1009.306269,4625735680,734.9612354,2.024686599,155361280,130781184,1,0.696786514,1005.256896,64.37923384,10034.34678,43,43,1005,43,25330.85404,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
08:53.8,7.051020479,1104.995638,4626300928,808.8527778,2.01457728,155369472,130781184,0,0.151658153,1102.981061,66.18368454,9210.647323,43,43,1005,43,23273.40402,1766,NULL,NULL,NULL,NULL,NULL,NORMAL
08:54.8,2.975236807,20619.38281,4636823552,11640.11813,21.81840325,155459584,130736128,0,0.053603948,NULL,63.97833512,10011.67185,62,62,1005,62,53477.89811,1769,::1,::1,TCP,64,63557  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0,NORMAL
08:55.8,8.892546031,1230.135534,4632682496,819.1022955,4.94030335,155410432,130736128,0,0.190313711,1225.195231,42.1108135,6502.42727,43,43,1005,43,21993.24246,1768,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
08:56.8,2.017645928,1443.625661,4632735744,946.2759401,3.026468892,155422720,130736128,0,0.031407118,1440.599192,59.80156311,6811.572652,43,42,1005,43,20853.37949,1768,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
08:57.8,9.916830517,22136.34908,4629024768,12067.79106,114.043551,154841088,130736128,0,0.15330816,5326.329671,57.00016026,8639.542747,62,62,1005,62,45577.75306,1768,::1,::1,TCP/MYSQL/HTTP/SSDP,64,80  >  63546 [ACK] Seq=1 Ack=929 Win=2618880 Len=0,NORMAL
08:58.8,11.27481227,1822.419657,4629078016,1011.658156,1.024982934,154697728,130736128,0,0.174579281,1821.394674,37.54111396,4663.67235,43,43,1005,43,16684.6722,1768,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
08:59.8,3.963408623,1181.09577,4627255296,942.3004,1.981704311,154705920,130736128,0,0.095564359,1179.114065,18.72504596,3438.25698,49,49,1005,49,12736.41361,1766,NULL,NULL,NULL,NULL,NULL,NORMAL
09:00.8,21.76507216,4203.626892,4629204992,1547.298767,17.80778632,154767360,130736128,0,0.27385735,4181.86182,42.4162751,8216.314742,61,61,1005,61,34764.75617,1762,::1,::1,TCP/MYSQL/HTTP,64,80  >  63546 [ACK] Seq=2234 Ack=1857 Win=2617856 Len=0,NORMAL
09:01.8,38.65911471,3483.389704,4614651904,835.2403468,24.41628297,154828800,130736128,0,0.422076042,3459.990767,57.46720634,9841.796729,52,53,1005,53,41073.27469,1764,::1,::1,TCP/MYSQL/HTTP,64,80  >  63546 [ACK] Seq=8930 Ack=4641 Win=2615040 Len=0,NORMAL
09:02.8,11.95621276,942.5481061,4621008896,726.3399253,3.985404254,154824704,130736128,0,0.182434907,931.5882444,11.28039241,2459.990776,53,54,1005,60,9685.528688,1763,NULL,NULL,NULL,NULL,NULL,NORMAL
09:03.8,8.954928056,873.6029815,4621914112,723.3591885,5.969952037,154828800,130736128,0,0.153388471,867.6330294,1.666477783,846.7381973,56,56,1005,56,4019.767705,1763,NULL,NULL,NULL,NULL,NULL,NORMAL
09:04.8,27.65290079,894.7688613,4629073920,717.0002133,1.975207199,154787840,130736128,0,0.343480439,892.7936541,2.407710678,1103.153221,62,62,1005,62,4429.402144,1760,NULL,NULL,NULL,NULL,NULL,NORMAL
09:05.8,12.03736519,1615.013162,4628578304,846.628018,4.012455062,154796032,130736128,0,0.155826541,1711.312084,9.869047721,1749.430407,61,62,1005,62,8486.342456,1760,NULL,NULL,NULL,NULL,NULL,NORMAL
09:06.8,4.024612113,1017.220712,4628844544,741.5347818,0,154796032,130736128,0,0.062179497,999.109957,35.15347858,4628.30393,56,55,1005,55,21915.01911,1755,::1,::1,TCP,64,"80  >  63546 [FIN, ACK] Seq=13394 Ack=5569 Win=2614272 Len=0",NORMAL
09:07.8,11.00434782,2250.889326,4630024192,1614.637943,75.02964421,155103232,130576384,0,0.174951994,2192.866402,17.15333403,3517.389721,62,62,1005,62,19386.65967,1764,NULL,NULL,NULL,NULL,NULL,NORMAL
09:08.8,2.968585831,562.0522507,4631416832,461.1203324,1.979057221,155111424,130576384,0,0.042003386,460.1308038,19.2183155,2153.214256,62,62,1005,62,9116.527087,1766,NULL,NULL,NULL,NULL,NULL,NORMAL
09:09.8,73.43810912,899.6168367,4631379968,738.4609861,1.019973738,155115520,130576384,0,0.688042964,898.5968629,5.555235338,1833.91278,56,56,1005,56,7762.000144,1767,NULL,NULL,NULL,NULL,NULL,NORMAL
09:10.8,3.940207353,861.9203586,4631420928,715.1476346,1.970103677,155123712,130576384,0,0.059837907,859.9502549,8.812588334,1681.483488,62,62,1005,62,7706.060531,1762,NULL,NULL,NULL,NULL,NULL,NORMAL
09:11.8,9.033062817,1670.112947,4648480768,947.4679221,1.003673646,155115520,130576384,0,0.133463374,1667.101926,4.72592031,1827.68971,56,62,1005,57,8532.229667,1760,NULL,NULL,NULL,NULL,NULL,NORMAL
09:12.8,6.009399301,964.5085879,4646957056,727.1373155,5.007832751,155136000,130576384,0,1.352203623,1105.729471,12.36008287,1775.777494,62,62,1005,62,8318.0102,1761,NULL,NULL,NULL,NULL,NULL,NORMAL
09:13.8,3.977768649,904.9423676,4653056000,719.9761254,0,155136000,130576384,0,0.058165189,759.7538119,16.88242229,2827.199067,55,55,1005,56,12485.22135,1759,NULL,NULL,NULL,NULL,NULL,NORMAL
09:14.8,3.000676953,904.2039884,4657315840,724.1633713,2.000451302,155144192,130576384,0,0.046026652,902.2035371,7.779134491,2431.548557,56,55,1005,56,10990.47945,1759,NULL,NULL,NULL,NULL,NULL,NORMAL
09:15.8,2.029490527,923.4181897,4657430528,745.8377686,1.014745263,155148288,130576384,0,0.028595568,922.4034445,1.696393001,1036.054914,57,62,1005,62,5172.156608,1758,NULL,NULL,NULL,NULL,NULL,NORMAL
09:16.8,3.990792842,892.9398984,4657582080,731.3127883,0.99769821,155152384,130576384,0,0.051380479,892.9398984,1.401240435,824.0987218,62,62,1005,62,4476.67187,1758,NULL,NULL,NULL,NULL,NULL,NORMAL
09:17.8,4.964250447,975.9716378,4667863040,811.158523,0.992850089,155156480,130576384,0,0.070667575,NULL,4.210210919,1236.098361,56,56,1005,56,6657.059849,1743,NULL,NULL,NULL,NULL,NULL,NORMAL
09:18.8,2.969775996,864.2048148,4667904000,712.746239,0.989925332,155160576,130576384,0,0.040772768,863.2148894,4.879626296,1053.280553,62,62,1005,62,5341.637091,1743,NULL,NULL,NULL,NULL,NULL,NORMAL
09:19.8,2.029643553,902.1765593,4668264448,730.6716791,2.029643553,155168768,130576384,0,0.026713456,900.1469157,6.837394147,2459.927986,55,56,1005,56,10026.43915,1741,NULL,NULL,NULL,NULL,NULL,NORMAL
09:20.8,30.97611741,937.2773592,4670369792,734.4337516,6.994607158,155172864,130576384,0,0.412565434,930.282752,10.22599542,3041.654884,55,56,1005,56,12255.55097,1742,NULL,NULL,NULL,NULL,NULL,NORMAL
09:21.8,5.950484236,912.4075828,4670971904,714.0581083,1.983494745,155181056,130576384,0,0.072015633,910.424088,17.86538165,3374.916309,56,56,1005,56,16286.47535,1742,NULL,NULL,NULL,NULL,NULL,NORMAL
09:22.8,10.08349232,895.4141184,4670693376,728.0281459,2.016698465,155189248,130576384,0,0.155237843,893.39742,5.871866118,2005.606623,55,55,1005,55,9187.069857,1743,NULL,NULL,NULL,NULL,NULL,NORMAL
09:23.8,1.981530943,867.9105529,4670828544,713.3511394,0.990765471,155193344,130576384,0,0.023016574,867.9105529,3.240967481,1002.654657,62,62,1005,62,4889.427601,1744,NULL,NULL,NULL,NULL,NULL,NORMAL
09:24.8,3.000191112,868.0552951,4670828544,721.0459306,2.000127408,155201536,130576384,0,0.053442918,865.055104,0.77583236,764.0486699,62,60,1005,62,4010.255453,1744,NULL,NULL,NULL,NULL,NULL,NORMAL
09:25.8,28.38029597,903.1015609,4670910464,729.7790391,0,155201536,130576384,0,0.429446641,889.9249949,1.803958839,1054.125279,62,62,1005,62,4627.001824,1746,NULL,NULL,NULL,NULL,NULL,NORMAL
09:26.8,1.978330163,856.6169605,4670836736,712.1988586,1.978330163,155209728,130576384,0,0.024858857,854.6386303,0.319866594,707.2530332,62,62,1005,62,3618.365868,1746,NULL,NULL,NULL,NULL,NULL,NORMAL
09:27.8,6.059022758,951.2665731,4670627840,737.1811023,65.63941322,155475968,130576384,0,0.110658634,885.6271599,1.372794752,808.8795382,62,62,1005,62,3913.118865,1745,NULL,NULL,NULL,NULL,NULL,NORMAL
09:28.8,1.982210061,886.0478973,4670906368,713.595622,1.982210061,155484160,130576384,0,0.029039729,884.0656873,12.50974069,2042.667468,62,62,1005,62,9390.720165,1745,NULL,NULL,NULL,NULL,NULL,NORMAL
09:29.8,2.0000312,870.0135722,4670906368,720.0112322,1.0000156,155488256,130576384,0,0.026107892,869.0135566,7.810204474,1696.026458,62,62,1005,62,8440.131666,1746,NULL,NULL,NULL,NULL,NULL,NORMAL
09:30.8,1.992286861,881.5869362,4670857216,728.1808478,1.992286861,155496448,130576384,0,0.029113201,879.5946493,3.512099807,1179.433822,62,62,1005,62,5752.728312,1745,NULL,NULL,NULL,NULL,NULL,NORMAL
09:31.8,2.017464789,871.5447889,4670898176,726.2873241,0,155496448,130576384,0,0.025503093,871.5447889,10.15153256,1712.827606,62,62,1005,62,7869.12141,1745,NULL,NULL,NULL,NULL,NULL,NORMAL
09:32.8,2.980834131,880.33968,4670976000,715.4001914,1.987222754,155504640,130576384,0,0.046296862,880.33968,19.2785399,2490.983722,62,62,1005,62,10459.74696,1742,NULL,NULL,NULL,NULL,NULL,NORMAL
09:33.8,2.009104458,890.0332748,4670939136,723.2776048,1.004552229,155508736,130576384,0,0.026205069,887.0196181,12.47463067,1909.653787,62,62,1005,62,9106.265955,1742,NULL,NULL,NULL,NULL,NULL,NORMAL
09:34.8,1.998820696,903.4669545,4670992384,719.5754505,1.998820696,155516928,130576384,0,0.025982468,901.4681338,12.16661102,2904.286471,62,62,1005,62,12597.56744,1740,::1,::1,TCP/MYSQL/HTTP,64,"63546  >  80 [FIN, ACK] Seq=5569 Ack=13395 Win=2605568 Len=0",NORMAL
09:35.8,20.27966263,20552.42409,4640321536,9040.673601,50.69915658,155705344,130576384,0,0.200465217,20492.59909,49.69674693,9696.720687,62,62,1005,62,54127.43355,1758,::1,::1,TCP/MYSQL/HTTP,64,"63546  >  80 [FIN, ACK] Seq=5569 Ack=13395 Win=2605568 Len=0",NORMAL
09:36.8,8.867967492,1911.539659,4635107328,763.6305341,9.853297214,155742208,130576384,0,0.09532307,1897.745043,34.9512866,7793.958096,60,61,1005,61,29028.79892,1756,::1,::1,TCP/MYSQL/HTTP,76,63567  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,NORMAL
09:37.8,23.17562956,2515.059625,4636786688,1082.201137,11.08399674,155758592,130576384,0,0.308949469,2501.960356,43.71808792,6803.558729,55,55,1005,55,26693.28707,1755,::1,::1,TCP/MYSQL/HTTP,76,63567  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,NORMAL
09:38.8,17.86676219,3647.797281,4637450240,847.6786063,15.88156639,155811840,130576384,0,0.186326809,3627.945323,56.1822977,10202.91381,62,62,1005,62,40074.155,1756,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=11162 Ack=5569 Win=2614272 Len=0,NORMAL
09:39.8,4.068381768,998.7877239,4631769088,823.8473079,3.051286326,155824128,130576384,0,0.05947409,993.7022467,19.74012711,3670.69745,49,49,1005,49,11935.61501,1755,NULL,NULL,NULL,NULL,NULL,NORMAL
09:40.8,4.925118498,887.5063534,4631519232,716.1122297,4.925118498,155828224,130576384,0,0.095824941,882.5812349,10.33727397,2330.566073,62,62,1005,62,10058.077,1755,::1,::1,TCP/HTTP,64,80  >  63557 [ACK] Seq=11162 Ack=5569 Win=2614272 Len=0,NORMAL
09:41.8,27.20497863,2760.801535,4633161728,1125.480042,14.10628522,155865088,130576384,0,0.267108511,2739.642107,57.10540224,8605.841574,62,62,1005,62,39161.06294,1752,::1,::1,TCP,76,63572  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,NORMAL
09:42.8,72.46268197,1462.157953,4631138304,750.4354461,85.36699519,156110848,130576384,0,0.960233488,1374.805678,32.1519465,4873.859842,55,55,1005,56,17837.73144,1752,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=22322 Ack=10209 Win=2609664 Len=0,NORMAL
09:43.8,24.06680705,1937.377967,4630802432,1046.906107,17.04732166,156135424,130576384,0,0.299185708,1918.325079,30.27164887,5237.538884,49,49,1005,50,19034.83881,1754,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=24554 Ack=11137 Win=2608640 Len=0,NORMAL
09:44.8,24.94142009,2459.224021,4626202624,812.092638,13.96719525,156164096,130576384,0,0.272084492,2441.266198,42.71192775,6395.977767,49,49,1005,50,27171.18304,1754,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=26786 Ack=12065 Win=2607616 Len=0,NORMAL
09:45.8,30.99619987,1490.817226,4624539648,753.9075709,18.99767089,156184576,130576384,0,0.460613279,1472.819432,37.09800732,6425.212269,49,49,1005,49,23097.16829,1755,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=31250 Ack=13921 Win=2605824 Len=0,NORMAL
09:46.8,38.0246628,3737.424093,4613025792,897.5821718,25.01622552,156246016,130576384,0,1.772590683,3704.402676,48.81337313,8365.425815,61,61,1005,61,32132.84136,1757,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=31250 Ack=13921 Win=2605824 Len=0,NORMAL
09:47.8,29.00113684,2367.09279,4611022848,849.0332821,25.00098004,156278784,130576384,0,0.360461,2338.091653,38.66660533,6914.271039,52,50,1005,50,28196.10529,1757,::1,::1,TCP/MYSQL/HTTP,64,80  >  63557 [ACK] Seq=37946 Ack=16705 Win=2603008 Len=0,NORMAL
09:48.8,10.93387738,923.4156439,4610945024,721.6359069,1.987977705,156266496,130576384,0,0.148044876,921.4276662,18.85002708,3167.842473,47,46,1005,46,10999.48064,1756,NULL,NULL,NULL,NULL,NULL,NORMAL
